June,NBL_280,M0_M1,2.202362614,2.056659598,2.183298869,5.793245096,5.475699945,5.130100175,4.966933541,4.606876341,4.553024312,6.313614938,6.611613569,6.876066884,5.318714703,5.628015666,4.967104793
June,NBL_280,M2_M1,2.196224472,2.06269346,2.211517073,2.867426949,2.795476967,2.60904646,2.662480204,1.877397811,1.826087734,2.986410949,2.827780645,2.898321,1.675779798,1.606474152,1.462176742
June,NBL_280,M0_M1+PM,2.328816626,2.208613498,2.348468627,4.806527084,4.560699233,4.415389702,4.695279822,4.125081706,4.071432919,6.09521904,6.397173138,6.534793492,4.463923207,4.519754064,4.436509518
June,NBL_280,M2_M1+PM,2.385219831,2.392446443,2.34536635,6.116178595,5.808643727,5.639637117,5.839113378,5.684226718,5.792262653,8.299487985,8.808019402,8.987680299,6.549521529,6.681427284,6.676222095
June,NBL_292,M0_Veh,1.930281779,1.710353232,1.677756601,2.535177829,2.32049875,2.237025805,2.223970485,1.728008481,1.739564472,2.357120676,2.650435091,2.558290117,1.922217912,1.81267504,1.727737883
June,NBL_292,M2_Veh,1.852303498,1.579604519,1.51310237,2.355079515,2.167566694,2.056978001,1.90768036,1.66549291,1.701633872,2.030142481,2.356180674,2.161057294,1.652663644,1.670010469,1.573356969
June,NBL_292,M0_PM,2.321524351,2.131897518,1.978359437,2.798441346,2.743248629,2.534042796,2.77319709,2.150187545,2.040699271,2.769282021,3.105948744,2.904363584,2.143979922,2.138893891,2.082283752
June,NBL_292,M2_PM,1.941674063,1.895007118,1.820814277,2.48861873,2.324138263,2.110599079,3.245663745,2.037994476,1.813884735,2.670778771,2.957029002,3.063345425,1.974000527,1.831269371,1.822052559
June,NBL_292,M0_M1,2.977018342,2.558791685,2.504420985,4.463314255,4.214051122,3.931204342,3.388013813,3.054156602,3.194395566,4.010712214,4.727693863,4.841300335,3.492808319,3.226427192,2.902977875
June,NBL_292,M2_M1,1.621553381,2.031361503,1.756515223,2.418434511,2.048054682,2.020858223,3.235601646,2.022612192,1.810735796,2.522348817,2.746382319,2.891197688,1.948311353,1.748028715,1.692840149
June,NBL_292,M0_M1+PM,1.992667584,1.790033359,1.449923587,3.228444641,2.774431392,2.962642473,3.407808032,2.879198869,2.794312263,3.875834482,4.198582122,4.337014199,3.435604604,3.117296106,3.09235259
June,NBL_292,M2_M1+PM,2.725448543,1.997576162,1.79603656,4.707823261,4.453593182,4.489955526,4.370466652,4.238887762,4.35102871,6.013416921,6.360344201,6.666367352,5.337621699,5.076789444,5.011894718
June,NBL_288,M0_Veh,2.264652304,2.262712681,2.156744482,3.793222651,3.579500925,3.520503745,3.487476257,3.03249222,3.009735208,4.15420599,4.375789114,4.466269976,2.866867488,2.701864198,2.621406269
June,NBL_288,M2_Veh,2.321489745,2.305165914,2.13210099,3.579447641,3.321874113,3.203085464,3.23014205,2.754896344,2.731488361,3.712407904,3.837791631,3.938928368,2.611545459,2.408312192,2.338677299
June,NBL_288,M0_PM,2.69708116,2.65820084,2.50192828,3.668582361,3.357764805,3.239528376,3.618304874,3.121514536,3.091388188,4.33459432,4.36760745,4.424025501,2.907092284,2.681611932,2.657994943
June,NBL_288,M2_PM,2.889097094,2.809067067,2.73347457,4.117224947,3.760583295,3.667630112,3.756276452,3.456742913,3.337623998,4.602776904,4.695859155,4.730770308,3.127097739,3.010408951,2.88931337
June,NBL_288,M0_M1,2.838818059,2.7445147,2.61693158,5.765053681,5.331924723,5.238153745,4.526695146,4.140645764,4.237993243,5.715376715,5.845231321,6.028456681,4.188722721,4.04621754,3.847499327
June,NBL_288,M2_M1,2.823188961,2.660608239,2.475696136,3.756293363,3.381335335,3.326394251,3.231137422,3.087386364,3.025953148,4.163547898,4.243704546,4.281208647,2.786064751,2.724659707,2.567649335
June,NBL_288,M0_M1+PM,2.057331634,1.929313166,1.715193837,3.460879484,3.24368151,3.200969711,3.574962435,3.444098237,3.451075379,5.035463675,5.184505229,5.198707434,3.591072003,3.678209631,3.55773638
June,NBL_288,M2_M1+PM,2.159163108,1.988943663,1.860115592,5.459144859,5.060232785,4.962063583,5.190546437,5.081601793,5.185618781,6.925452793,7.323539213,7.405467021,5.599317247,5.718089785,5.642219159
Sept,NBL_312,M0_Veh,1.988978925,1.841951367,1.780098359,3.367079278,3.238107877,3.009529956,3.481941155,2.8610738,2.788917397,4.160836953,4.542602874,4.68391408,3.234443364,3.227639754,3.003346865
Sept,NBL_312,M2_Veh,2.019731303,1.863779372,1.813812346,3.277335987,3.149539588,2.943759299,3.362632154,2.738773322,2.694980384,3.859534848,4.262369192,4.410607824,3.058168171,3.062811111,2.853986186
Sept,NBL_312,M0_PM,2.461187887,2.120291632,2.175020841,5.596640111,5.306905093,5.202359039,5.482075688,5.355738297,5.194341449,7.590556566,8.103811397,8.16505114,6.494878986,6.261282391,6.1411676
Sept,NBL_312,M2_PM,3.323900958,3.008200852,2.88901245,4.615033047,4.411565578,4.338316613,4.656176911,4.352765917,4.502549678,5.319133965,5.681802293,5.759980825,3.810149844,3.808334183,3.69524961
Sept,NBL_312,M0_M1,1.659676408,1.595197938,1.586087016,3.539583965,3.291514843,3.224382804,2.726404616,2.49348059,2.519898815,3.505701729,3.630874067,3.706908264,2.682514894,2.657810105,2.45541514
Sept,NBL_312,M2_M1,1.977200374,1.664470123,1.697579953,2.608743587,2.363211379,2.304886437,2.383335551,1.986418766,1.912112005,2.906208368,3.002842905,3.006761433,1.955959609,2.044743235,1.767127933
Sept,NBL_312,M0_M1+PM,1.546722804,1.139896276,1.2957928,2.933141262,2.752193803,2.690177624,2.991764108,2.775563972,2.751907994,4.104115385,4.322886192,4.302479734,3.182311341,3.19275419,2.953361606
Sept,NBL_312,M2_M1+PM,2.841224801,2.718931628,2.460264557,5.313013642,4.807027535,4.807705779,3.691550001,3.544619888,3.641792259,4.391166409,4.583157506,4.951432103,3.077952515,3.33541447,3.055836949
Sept,IVS_379,M0_Veh,1.374979815,1.392159957,1.407491572,3.411068056,3.212273055,3.14109479,3.060849212,2.741470809,2.685100095,3.618127594,3.906657411,3.982586314,2.802575187,2.839487425,2.752482003
Sept,IVS_379,M2_Veh,1.337271504,1.386176325,1.385284027,3.124743367,2.900409743,2.823688733,2.784351681,2.371285764,2.338239252,3.041642058,3.223677195,3.33999097,2.322406466,2.346570279,2.269574125
Sept,IVS_379,M0_PM,1.341762174,1.314121181,1.33726642,2.506206525,2.297598873,2.196697766,2.249655393,1.943055301,1.928520675,2.571197248,2.769882064,2.751754286,1.9245937,1.95094584,1.851526476
Sept,IVS_379,M2_PM,1.357399663,1.344077019,1.35114072,1.976232213,1.789185224,1.712970965,1.702996662,1.521733983,1.611718637,2.073258092,2.303417816,2.241208682,1.33407813,1.480637785,1.293712442
